time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,men_tas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz,v_object_x
1757905669.0469906,0.0,-20.0,0.0,0.0,0.0,0.0,2.2337866668039155,-11.530957584328114,9.043848338454598,0.5142955596408747,-2.3615376531517596,-3.793072268862475,0.0,-0.008469042415671887,0.0,0.0,0.0,0.0,0.0
1757905669.1070447,0.0,-20.0,0.0,0.0,0.0,0.0,0.46679208248777093,-12.561383587386223,10.429553225447716,0.20482816692052047,-3.7939811954458826,-5.174956771060083,0.0,-0.007438616412613778,3.349882645361345,0.0,0.0,0.0,-10.252982868006468
1757905669.1669133,0.0,-20.0,0.0,0.0,0.0,0.0,1.4806259237222965,-14.134147305708996,10.999098247479115,0.47575777675918,-3.52138059000441,-5.2033147815549325,0.0,-0.0058658526942910036,0.0,0.0,0.0,0.0,0.0
1757905669.2170322,0.0,-20.0,0.0,0.0,0.0,0.0,1.681729738022905,-12.87319427752521,9.845269395911824,0.49950853826697483,-2.9727972325768226,-4.63506563200466,0.0,-0.00712680572247479,0.0,0.0,0.0,0.0,0.0
1757905669.2673643,0.0,-20.0,0.0,0.0,0.0,0.0,1.2914966136232806,-12.149978067757141,9.063355504321528,0.6457044033555772,-2.859112605101915,-4.580434563173917,0.0,-0.00785002193224286,0.0,0.0,0.0,0.0,0.0
1757905669.3268855,0.0,-20.0,0.0,0.0,0.0,0.0,1.8271545436816423,-16.9662084592374,9.127261465670015,3.0434534503981836,-2.5411998613413878,-6.154568329179322,0.0,-0.0030337915407626,0.0,0.0,0.0,0.0,0.0
1757905669.3769476,0.0,-20.0,0.0,0.0,0.0,0.0,1.18540441897901,-17.20713204164894,8.513354216120627,3.596440571195446,-2.6034538988467246,-6.613855753694555,0.0,-0.00279286795835106,0.0,0.0,0.0,0.0,0.0
1757905669.4271598,0.0,-20.0,0.0,0.0,0.0,0.0,1.391952890590221,-16.912267257492566,8.1749178780437,3.6627715513100654,-2.3736625132352507,-6.368708642384095,0.0,-0.003087732742507434,0.0,0.0,0.0,0.0,0.0
1757905669.48761,0.0,-20.0,0.0,0.0,0.0,0.0,1.453045600707939,-15.35182122155191,8.313038080862443,2.7750807915843865,-2.4065708505912298,-5.751810168838192,0.0,-0.00464817877844809,0.0,0.0,0.0,0.0,0.0
1757905669.5472662,0.0,-19.909658509762238,0.0,0.0,0.0,0.0,1.547374524236984,-15.464219950984408,7.812090142708162,3.2104435158447067,-2.169058966704634,-5.701812419753234,0.0,-0.004445438558777831,0.0,0.0,0.0,0.0,0.0
1757905669.6069753,0.0,-16.542909000193397,0.0,0.0,0.0,0.0,2.170395430152623,-16.118890555112543,6.251098926345781,4.56413511987149,-1.23716147969182,-5.593862077065822,0.0,-0.0004240184450808542,0.0,0.0,0.0,0.0,0.0
1757905669.657032,0.0,-14.253340237859703,0.0,0.0,0.0,0.0,2.1393778540090107,-15.981374665656489,5.284722856268461,5.107934654392904,-0.8726457600595794,-5.528563689733849,0.0,0.0017280344277967857,0.0,0.0,0.0,0.0,0.0
1757905669.7170837,0.0,-10.41704011555948,0.0,0.0,0.0,0.0,2.0585314333779112,-13.572912998675493,3.6228171773998152,4.735265663716585,-0.2512100984700309,-4.694965012928926,0.0,0.0031558728831160127,0.0,0.0,0.0,0.0,0.0
1757905669.77717,0.0,-7.114014189934716,0.0,0.0,0.0,0.0,1.07793751814045,-9.991459135748547,2.633537994812303,3.1206171913106555,-0.44656610591166745,-3.817410662209564,0.0,0.0028774449458138316,0.0,0.0,0.0,0.0,0.0
1757905669.8368704,0.0,-4.767818874990189,0.0,0.0,0.0,0.0,0.34222617421612844,-7.194756236806723,1.876170764518898,1.7624355469052653,-0.5479603092141777,-3.0931732436853547,0.0,0.002426937361816534,0.0,0.0,0.0,0.0,0.0
1757905669.8877501,0.0,-4.164175179024247,0.0,0.0,0.0,0.0,-0.005104084045416173,-6.511671525564477,1.665662251413028,1.4044875033862891,-0.6442016963999521,-2.970421729999306,0.0,0.00234749634654023,0.0,0.0,0.0,0.0,0.0
